high_g_x,high_g_y,high_g_z,high_g_y,time,high_g_y,high_g_y,accel,high_g_y,alt,high_g_y,velo,high_g_y,high_g_y,bmx_x_accel,bmx_y_accel,bmx_z_accel,cpu_temp,real_temp,baro_height,gps_height,gps_satCount,gps_lat,gps_lon,gps_ascent,gps_groundSpeed,telemetrum_board.arm_status,telemetrum_board.current,telemetrum_board.voltage,stratologger_board.arm_status,stratologger_board.current,stratologger_board.voltage,camera_board.arm_status,camera_board.current,camera_board.voltage,v3_rail_voltage,v5_rail_voltage,mainBatteryVoltage,mainBatteryTemperature
-0.235359594,-0.313812792,0.392266005,-0.313812792,170.8140869,-0.313812792,-0.313812792,-0.313812792,-0.313812792,18219.37891,-0.313812792,455.1288757,-0.313812792,-0.313812792,-1.055124283,-8.190970421,3.969276905,54.0719986,41.54917526,18219.37891,20195.21094,11,32.94274521,-106.9045715,455.1288757,11.73200035,1,36.53640747,4.133420467,1,0,8.186325073,1,385.7805786,4.980908394,3.320201635,5.035374641,14.50507259,36.00379944
0.156906396,-0.50994581,0.549172401,-0.50994581,171.0102386,-0.50994581,-0.50994581,-0.50994581,-0.50994581,18204.0293,-0.50994581,455.1288757,-0.50994581,-0.50994581,1.26626873,-8.068948746,4.411902905,54.0719986,41.57495117,18204.0293,20195.21094,11,32.94274521,-106.9045715,455.1288757,11.73200035,1,36.53640747,4.133420467,1,0,8.188038826,1,385.7805786,4.980908394,3.320201635,5.035374641,14.50507259,36.00379944
0.039226599,-0.196133003,0.784532011,-0.196133003,171.2147522,-0.196133003,-0.196133003,-0.196133003,-0.196133003,18195.9082,-0.196133003,455.1288757,-0.196133003,-0.196133003,3.429751873,-6.935468197,5.748752594,53.5340004,41.56893539,18195.9082,20195.21094,11,32.94274521,-106.9045715,455.1288757,11.73200035,1,37.72726059,4.132710457,1,0,8.188038826,1,385.7805786,4.980908394,3.320201635,5.035374641,14.50507259,36.00379944
0.039226599,-0.392266005,0.745305419,-0.392266005,171.3708038,-0.392266005,-0.392266005,-0.392266005,-0.392266005,18186.35156,-0.392266005,455.1288757,-0.392266005,-0.392266005,3.835292816,-8.377591133,3.618765116,54.0719986,41.58476639,18186.35156,20195.21094,0,32.94274521,-106.9045715,455.1288757,11.73200035,1,37.72726059,4.132710457,1,0,8.188038826,1,385.7805786,4.980908394,3.320201635,5.035374641,14.50507259,36.00379944
-0.353039414,-0.549172401,0.902211785,-0.549172401,171.561142,-0.549172401,-0.549172401,-0.549172401,-0.549172401,18162.00195,-0.549172401,455.1288757,-0.549172401,-0.549172401,-0.734519601,-9.9327631,5.63211441,54.61000061,41.57056808,18162.00195,20195.21094,0,32.94274521,-106.9045715,455.1288757,11.73200035,1,37.72726059,4.132710457,1,0,8.187108994,1,385.7805786,4.980908394,3.320201635,5.035374641,14.50507259,36.00379944
-0.392266005,-0.274586201,0.627625585,-0.274586201,171.7958069,-0.274586201,-0.274586201,-0.274586201,-0.274586201,18143.86914,-0.274586201,455.1288757,-0.274586201,-0.274586201,-4.05720377,-8.780738831,3.688149691,54.0719986,41.5772438,18143.86914,20195.21094,0,32.94274521,-106.9045715,455.1288757,11.73200035,1,37.72726059,4.132710457,1,0,8.187108994,1,385.7805786,4.980908394,3.321892977,5.036253929,14.53689289,36.02086258
-0.313812792,-0.588398993,0.706078827,-0.588398993,171.9558411,-0.588398993,-0.588398993,-0.588398993,-0.588398993,18132.01563,-0.588398993,455.1288757,-0.588398993,-0.588398993,-3.049333096,-9.698290825,5.487962246,54.0719986,41.55846405,18132.01563,20195.21094,0,32.94274521,-106.9045715,455.1288757,11.73200035,1,37.72726059,4.132710457,1,0,8.187108994,1,385.7805786,4.980908394,3.321892977,5.036253929,14.53689289,36.02086258
0.039226599,-0.706078827,0.941438377,-0.706078827,172.1547699,-0.706078827,-0.706078827,-0.706078827,-0.706078827,18119.03711,-0.706078827,455.1288757,-0.706078827,-0.706078827,-0.223705485,-8.667092323,6.421663284,54.0719986,41.58260727,18119.03711,20195.21094,0,32.94274521,-106.9045715,455.1288757,11.73200035,1,37.72726059,4.132710457,1,0.050700445,8.190084457,1,385.7805786,4.980908394,3.321892977,5.036253929,14.53689289,36.02086258
-0.196133003,-0.627625585,0.666852176,-0.627625585,172.3934174,-0.627625585,-0.627625585,-0.627625585,-0.627625585,18092.39453,-0.627625585,455.1288757,-0.627625585,-0.627625585,-0.156115323,-9.366321564,3.065482855,54.0719986,41.58457184,18092.39453,19547.54102,0,32.94278717,-106.9044724,455.1288757,9.954000473,1,37.72726059,4.132710457,1,0.050700445,8.190084457,1,385.7805786,4.980908394,3.321945906,5.037718773,14.51241589,36.04085159
-0.117679797,-0.313812792,0.313812792,-0.313812792,172.5867615,-0.313812792,-0.313812792,-0.313812792,-0.313812792,18081.00977,-0.313812792,455.1288757,-0.313812792,-0.313812792,0.40015766,-8.878834724,1.509114742,54.0719986,41.56507492,18081.00977,19547.54102,0,32.94278717,-106.9044724,455.1288757,9.954000473,1,40.86520767,4.142568111,1,0.050700445,8.190084457,1,385.7805786,4.980908394,3.321945906,5.037718773,14.51241589,36.04085159
-0.196133003,-0.353039414,0.431492597,-0.353039414,172.7893524,-0.353039414,-0.353039414,-0.353039414,-0.353039414,18057.85938,-0.353039414,455.1288757,-0.353039414,-0.353039414,0.998898804,-6.23265028,1.753157139,54.0719986,41.56186676,18057.85938,19547.54102,0,32.94278717,-106.9044724,455.1288757,9.954000473,1,40.86520767,4.142568111,1,0.050700445,8.190084457,1,385.7805786,4.980908394,3.321945906,5.037718773,14.51241589,36.04085159
0.156906396,-0.745305419,0.431492597,-0.745305419,172.9810944,-0.745305419,-0.745305419,-0.745305419,-0.745305419,18045.86133,-0.745305419,455.1288757,-0.745305419,-0.745305419,6.184200287,-12.79846573,3.843068838,54.0719986,41.55532455,18045.86133,19547.54102,0,32.94278717,-106.9044724,455.1288757,9.954000473,1,40.86520767,4.142568111,1,0,8.189417839,1,385.7805786,4.980908394,3.321945906,5.037718773,14.51241589,36.04085159
-0.078453198,-0.470719188,0.353039414,-0.470719188,173.1485901,-0.470719188,-0.470719188,-0.470719188,-0.470719188,18029.10742,-0.470719188,455.1288757,-0.470719188,-0.470719188,2.314215183,-8.609670639,2.596538782,54.61000061,41.57534409,18029.10742,19547.54102,0,32.94278717,-106.9044724,455.1288757,9.954000473,1,40.86520767,4.142568111,1,0,8.189417839,1,385.7805786,4.980908394,3.321945906,5.037718773,14.51241589,36.04085159
-0.117679797,-0.235359594,0.313812792,-0.235359594,173.3430481,-0.235359594,-0.235359594,-0.235359594,-0.235359594,18013.74609,-0.235359594,455.1288757,-0.235359594,-0.235359594,0.894821942,-7.345196247,0.386998534,54.61000061,41.59830856,18013.74609,19457.31445,10,32.94279861,-106.9044342,455.1288757,8.812000275,1,38.63435364,4.142245293,1,0,8.189417839,1,385.7805786,4.980908394,3.321945906,5.037718773,14.51241589,36.04085159
0.313812792,-0.549172401,0.117679797,-0.549172401,173.5032654,-0.549172401,-0.549172401,-0.549172401,-0.549172401,18008.87695,-0.549172401,455.1288757,-0.549172401,-0.549172401,2.3560853,-9.920800209,-0.483299553,54.0719986,41.57593536,18008.87695,19457.31445,10,32.94279861,-106.9044342,455.1288757,8.812000275,1,38.63435364,4.142245293,1,0,8.189417839,1,385.7805786,4.980908394,3.321945906,5.037718773,14.51241589,36.04085159
-0.274586201,-0.627625585,0.431492597,-0.627625585,173.6656342,-0.627625585,-0.627625585,-0.627625585,-0.627625585,17993.17188,-0.627625585,455.1288757,-0.627625585,-0.627625585,-0.213537052,-7.762700081,3.201261282,55.14799881,41.57894516,17993.17188,19457.31445,10,32.94279861,-106.9044342,455.1288757,8.812000275,1,38.63435364,4.142245293,1,0,8.189417839,1,385.7805786,4.980908394,3.321945906,5.037718773,14.51241589,36.04085159
-0.353039414,-0.117679797,0.588398993,-0.117679797,173.9001312,-0.117679797,-0.117679797,-0.117679797,-0.117679797,17981.77148,-0.117679797,455.1288757,-0.117679797,-0.117679797,-2.598931313,-7.480376244,4.005763531,54.0719986,41.59516907,17981.77148,19457.31445,10,32.94279861,-106.9044342,455.1288757,8.812000275,1,38.63435364,4.142245293,1,0,8.189417839,1,385.7805786,4.980908394,3.322738886,5.039476871,14.49650574,36.16748428
-0.313812792,-0.549172401,0.706078827,-0.549172401,174.0620575,-0.549172401,-0.549172401,-0.549172401,-0.549172401,17944.32227,-0.549172401,455.1288757,-0.549172401,-0.549172401,-0.7955302,-9.425537109,4.783349514,54.0719986,41.5772438,17944.32227,19457.31445,10,32.94279861,-106.9044342,455.1288757,8.812000275,1,38.63435364,4.142245293,1,0,8.189417839,1,385.7805786,4.980908394,3.322738886,5.039476871,14.49650574,36.16748428
0.196133003,-0.392266005,0.784532011,-0.392266005,174.2234039,-0.392266005,-0.392266005,-0.392266005,-0.392266005,17950.21289,-0.392266005,496.5537415,-0.392266005,-0.392266005,3.825722694,-8.244204521,4.64398241,54.0719986,41.57907486,17950.21289,19277.1875,10,32.94281769,-106.9043884,496.5537415,8.781000137,1,38.63435364,4.142245293,0,0,8.189417839,1,385.7805786,4.980908394,3.322738886,5.039476871,14.49650574,36.16748428
-0.156906396,-0.431492597,0.862985194,-0.431492597,174.4527283,-0.431492597,-0.431492597,-0.431492597,-0.431492597,17934.51758,-0.431492597,496.5537415,-0.431492597,-0.431492597,2.093500614,-7.482769012,4.27133894,54.0719986,41.58699036,17934.51758,19277.1875,10,32.94281769,-106.9043884,496.5537415,8.781000137,1,38.63435364,4.142245293,0,0,8.189417839,1,385.7805786,4.980908394,3.321100235,5.036986351,14.53566933,36.0002327
-0.431492597,-0.588398993,0.274586201,-0.588398993,174.6412048,-0.588398993,-0.588398993,-0.588398993,-0.588398993,17911.80469,-0.588398993,496.5537415,-0.588398993,-0.588398993,-2.488274813,-10.48006344,0.111852743,54.0719986,41.57841873,17911.80469,19277.1875,10,32.94281769,-106.9043884,496.5537415,8.781000137,1,37.40799713,4.13466835,0,0,8.189417839,1,385.7805786,4.980908394,3.321100235,5.036986351,14.53566933,36.0002327
-0.156906396,-0.392266005,0.078453198,-0.392266005,174.8099518,-0.392266005,-0.392266005,-0.392266005,-0.392266005,17892.69922,-0.392266005,496.5537415,-0.392266005,-0.392266005,-1.508516669,-6.23683691,-0.957626939,54.0719986,41.58777618,17892.69922,19277.1875,10,32.94281769,-106.9043884,496.5537415,8.781000137,1,37.40799713,4.13466835,0,0,8.189417839,1,385.7805786,4.980908394,3.321100235,5.036986351,14.53566933,36.0002327
-0.235359594,-0.470719188,0.627625585,-0.470719188,175.0492401,-0.470719188,-0.470719188,-0.470719188,-0.470719188,17876.93359,-0.470719188,496.5537415,-0.470719188,-0.470719188,-0.678892314,-8.943433762,3.728823423,54.0719986,41.58666229,17876.93359,19277.1875,10,32.94281769,-106.9043884,496.5537415,8.781000137,1,37.40799713,4.13466835,0,0,8.189417839,1,385.7805786,4.980908394,3.32157588,5.038158417,14.49528217,35.97315598
-0.078453198,-0.50994581,0.313812792,-0.50994581,175.2493591,-0.50994581,-0.50994581,-0.50994581,-0.50994581,17860.30469,-0.50994581,496.5537415,-0.50994581,-0.50994581,1.199874878,-9.641467094,4.958605289,54.0719986,41.55846405,17860.30469,19277.1875,10,32.94284058,-106.9043503,496.5537415,8.772000313,1,37.40799713,4.13466835,0,0.050695602,8.191162109,1,385.7805786,4.980908394,3.32157588,5.038158417,14.49528217,35.97315598
0,-0.784532011,0.117679797,-0.784532011,175.4373322,-0.784532011,-0.784532011,-0.784532011,-0.784532011,17848.02344,-0.784532011,496.5537415,-0.784532011,-0.784532011,1.306344271,-11.13323593,-1.206454396,54.0719986,41.58862686,17848.02344,19277.1875,10,32.94284058,-106.9043503,496.5537415,8.772000313,1,37.40799713,4.13466835,0,0.050695602,8.191162109,1,405.5394897,4.937675953,3.32157588,5.038158417,14.49528217,35.97315598
-0.235359594,-0.588398993,0,-0.588398993,175.671936,-0.588398993,-0.588398993,-0.588398993,-0.588398993,17825.30273,-0.588398993,496.5537415,-0.588398993,-0.588398993,-0.976169348,-9.633690834,-3.417191029,54.0719986,41.58705521,17825.30273,19277.1875,10,32.94284058,-106.9043503,496.5537415,8.772000313,1,37.40799713,4.13466835,0,0.050695602,8.191162109,1,405.5394897,4.937675953,3.320360184,5.040648937,14.53566933,35.97711945
-0.196133003,-0.431492597,0.470719188,-0.431492597,175.8302155,-0.431492597,-0.431492597,-0.431492597,-0.431492597,17807.55859,-0.431492597,496.5537415,-0.431492597,-0.431492597,1.457674503,-8.707765579,1.830915689,54.0719986,41.55735397,17807.55859,19277.1875,10,32.94284058,-106.9043503,496.5537415,8.772000313,1,37.40799713,4.13466835,0,0.050695602,8.191162109,1,405.5394897,4.937675953,3.320360184,5.040648937,14.53566933,35.97711945
-0.392266005,-0.431492597,0.50994581,-0.431492597,176.0213318,-0.431492597,-0.431492597,-0.431492597,-0.431492597,17807.20703,-0.431492597,496.5537415,-0.431492597,-0.431492597,0.050244011,-8.597109795,2.877067804,54.0719986,41.58548737,17807.20703,19277.1875,10,32.94284058,-106.9043503,496.5537415,8.772000313,1,37.40799713,4.13466835,0,0.025338525,8.188961029,1,405.5394897,4.937675953,3.320360184,5.040648937,14.53566933,35.97711945
-0.039226599,-0.745305419,0.117679797,-0.745305419,176.1891785,-0.745305419,-0.745305419,-0.745305419,-0.745305419,17797.90625,-0.745305419,496.5537415,-0.745305419,-0.745305419,2.406329393,-9.344189644,-1.461861491,54.0719986,41.5832634,17797.90625,19277.1875,10,32.94284058,-106.9043503,496.5537415,8.772000313,1,37.40799713,4.13466835,0,0.025338525,8.188961029,1,405.5394897,4.937675953,3.320360184,5.040648937,14.53566933,35.97711945
0.078453198,-0.50994581,0.078453198,-0.50994581,176.3806305,-0.50994581,-0.50994581,-0.50994581,-0.50994581,17767.44922,-0.50994581,496.5537415,-0.50994581,-0.50994581,2.409320116,-8.695802689,0.012561003,54.0719986,41.58607483,17767.44922,19277.1875,10,32.94284058,-106.9043503,496.5537415,8.772000313,1,37.8050766,4.133165836,0,0.025338525,8.188961029,1,405.5394897,4.937675953,3.320360184,5.040648937,14.53566933,35.97711945
-0.039226599,-0.745305419,0.50994581,-0.745305419,176.5707245,-0.745305419,-0.745305419,-0.745305419,-0.745305419,17757.44531,-0.745305419,496.5537415,-0.745305419,-0.745305419,1.344027281,-11.3928299,-0.054431014,54.0719986,41.57325363,17757.44531,19277.1875,10,32.94284058,-106.9043503,496.5537415,8.772000313,1,37.8050766,4.133165836,0,0,8.187367439,1,405.5394897,4.937675953,3.320360184,5.040648937,14.53566933,35.97711945
-0.078453198,-0.431492597,0.078453198,-0.431492597,176.7302246,-0.431492597,-0.431492597,-0.431492597,-0.431492597,17746.77344,-0.431492597,496.5537415,-0.431492597,-0.431492597,0.666929424,-9.100746155,-0.870298088,54.0719986,41.5707016,17746.77344,19277.1875,10,32.94284058,-106.9043503,496.5537415,8.772000313,1,37.8050766,4.133165836,0,0,8.187367439,1,405.5394897,4.937675953,3.320360184,5.040648937,14.53566933,35.97711945
-0.313812792,-0.274586201,0.039226599,-0.274586201,176.8905182,-0.274586201,-0.274586201,-0.274586201,-0.274586201,17720.66602,-0.274586201,496.5537415,-0.274586201,-0.274586201,-0.01196286,-8.096463203,-0.624461293,54.0719986,41.59313965,17720.66602,19277.1875,10,32.94284058,-106.9043503,496.5537415,8.772000313,1,37.8050766,4.133165836,0,0,8.187367439,1,405.5394897,4.937675953,3.320360184,5.040648937,14.53566933,35.97711945
-0.353039414,-0.50994581,0.470719188,-0.50994581,177.0845032,-0.50994581,-0.50994581,-0.50994581,-0.50994581,17708.57422,-0.50994581,496.5537415,-0.50994581,-0.50994581,-4.444202423,-9.55354023,2.098285675,54.0719986,41.58561707,17708.57422,19277.1875,10,32.94284058,-106.9043503,496.5537415,8.772000313,1,35.34724045,4.133876324,0,0,8.187367439,1,405.5394897,4.937675953,3.320360184,5.040648937,14.53566933,35.97711945
-0.274586201,-0.392266005,0.470719188,-0.392266005,177.2492523,-0.392266005,-0.392266005,-0.392266005,-0.392266005,17691.9043,-0.392266005,496.5537415,-0.392266005,-0.392266005,-2.954826355,-8.064164162,2.44999361,54.0719986,41.57011032,17691.9043,19097.7168,10,32.94289017,-106.9042892,496.5537415,8.034000397,1,35.34724045,4.133876324,1,0,8.187367439,1,405.5394897,4.937675953,3.320360184,5.040648937,14.53566933,35.97711945
-0.392266005,-0.627625585,0.627625585,-0.627625585,177.4392853,-0.627625585,-0.627625585,-0.627625585,-0.627625585,17686.5332,-0.627625585,496.5537415,-0.627625585,-0.627625585,-0.028112721,-8.637783051,3.05950141,54.0719986,41.58404541,17686.5332,19097.7168,0,32.94289017,-106.9042892,496.5537415,8.034000397,1,35.34724045,4.133876324,1,0.126692623,8.20290184,1,405.5394897,4.937675953,3.320360184,5.040648937,14.53566933,35.97711945
-0.156906396,-0.431492597,0.50994581,-0.431492597,177.6360779,-0.431492597,-0.431492597,-0.431492597,-0.431492597,17669.58008,-0.431492597,496.5537415,-0.431492597,-0.431492597,-0.24822934,-8.443387032,4.776770115,54.61000061,41.5850296,17669.58008,19097.7168,0,32.94289017,-106.9042892,496.5537415,8.034000397,1,35.34724045,4.133876324,1,0.126692623,8.20290184,1,363.2530823,4.982870579,3.320360184,5.040648937,14.53566933,35.97711945
-0.235359594,-0.549172401,0.313812792,-0.549172401,177.7935944,-0.549172401,-0.549172401,-0.549172401,-0.549172401,17653.10352,-0.549172401,496.5537415,-0.549172401,-0.549172401,-1.171164036,-9.477576256,0.02392572,54.0719986,41.58300018,17653.10352,19097.7168,0,32.94289017,-106.9042892,496.5537415,8.034000397,1,35.34724045,4.133876324,1,0.126692623,8.20290184,1,363.2530823,4.982870579,3.320360184,5.040648937,14.53566933,35.97711945
-0.235359594,-0.392266005,0.470719188,-0.392266005,178.0316315,-0.392266005,-0.392266005,-0.392266005,-0.392266005,17639.83789,-0.392266005,496.5537415,-0.392266005,-0.392266005,-0.016748004,-7.015021324,1.174154758,54.0719986,41.59111404,17639.83789,19097.7168,0,32.94289017,-106.9042892,496.5537415,8.034000397,1,35.34724045,4.133876324,1,0.126692623,8.20290184,1,363.2530823,4.982870579,3.320148706,5.035960674,14.52098274,35.99183273
-0.235359594,-0.353039414,0.50994581,-0.353039414,178.2270355,-0.353039414,-0.353039414,-0.353039414,-0.353039414,17621.48047,-0.353039414,496.5537415,-0.353039414,-0.353039414,-0.504234552,-7.436113834,4.100270271,54.0719986,41.58686066,17621.48047,19010.76953,0,32.94292068,-106.9042664,496.5537415,7.481999874,1,35.34724045,4.133876324,1,0.126692623,8.20290184,1,401.1593018,4.980694294,3.320148706,5.035960674,14.52098274,35.99183273
-0.196133003,-0.50994581,0.549172401,-0.50994581,178.4169006,-0.50994581,-0.50994581,-0.50994581,-0.50994581,17599.32031,-0.50994581,496.5537415,-0.50994581,-0.50994581,-0.504234552,-8.363235474,3.551773071,54.0719986,41.58312988,17599.32031,19010.76953,11,32.94292068,-106.9042664,496.5537415,7.481999874,1,38.76547241,4.132321835,1,0.126692623,8.20290184,1,401.1593018,4.980694294,3.320148706,5.035960674,14.52098274,35.99183273
0.156906396,-0.470719188,0.627625585,-0.470719188,178.6544647,-0.470719188,-0.470719188,-0.470719188,-0.470719188,17586.33984,-0.470719188,496.5537415,-0.470719188,-0.470719188,3.968678713,-9.13364315,3.387283802,54.0719986,41.59529877,17586.33984,19010.76953,11,32.94292068,-106.9042664,496.5537415,7.481999874,1,38.76547241,4.132321835,1,0.126692623,8.20290184,1,401.1593018,4.980694294,3.319884539,5.03874445,14.53811646,35.96409607
0.078453198,-0.50994581,0.50994581,-0.50994581,178.8486176,-0.50994581,-0.50994581,-0.50994581,-0.50994581,17581.05078,-0.50994581,496.5537415,-0.50994581,-0.50994581,2.625249624,-8.796889305,2.851945877,54.0719986,41.57004547,17581.05078,19010.76953,11,32.94292068,-106.9042664,496.5537415,7.481999874,1,38.76547241,4.132321835,1,0.126674473,8.184601784,1,401.1593018,4.980694294,3.319884539,5.03874445,14.53811646,35.96409607
-0.431492597,-0.235359594,0.666852176,-0.235359594,179.0099945,-0.235359594,-0.235359594,-0.235359594,-0.235359594,17555.44336,-0.235359594,496.5537415,-0.235359594,-0.235359594,-3.660635233,-8.555837631,7.024591446,54.0719986,41.57508469,17555.44336,19010.76953,11,32.94292068,-106.9042664,496.5537415,7.481999874,1,38.76547241,4.132321835,1,0.126674473,8.184601784,1,401.1593018,4.980694294,3.319884539,5.03874445,14.53811646,35.96409607
-0.313812792,-0.117679797,0.745305419,-0.117679797,179.2086487,-0.117679797,-0.117679797,-0.117679797,-0.117679797,17541.24023,-0.117679797,496.5537415,-0.117679797,-0.117679797,-1.77229774,-5.165563107,5.947934151,54.61000061,41.59130859,17541.24023,18921.19922,11,32.9429512,-106.9042358,496.5537415,8.409000397,1,38.76547241,4.132321835,1,0.126674473,8.184601784,1,441.1311646,4.975253105,3.319884539,5.03874445,14.53811646,35.96409607
-0.117679797,0,0.666852176,0,179.3975372,0,0,0,0,17524.09766,0,496.5537415,0,0,-0.879270196,-4.722339153,4.830602646,54.0719986,41.59274673,17524.09766,18921.19922,11,32.9429512,-106.9042358,496.5537415,8.409000397,1,38.76547241,4.132321835,1,0.076004684,8.18619442,1,441.1311646,4.975253105,3.319884539,5.03874445,14.53811646,35.96409607
-0.039226599,-0.274586201,1.098344803,-0.274586201,179.5533447,-0.274586201,-0.274586201,-0.274586201,-0.274586201,17524.57227,-0.274586201,496.5537415,-0.274586201,-0.274586201,2.283111811,-8.001358986,6.855317116,54.61000061,41.5977211,17524.57227,18921.19922,11,32.9429512,-106.9042358,496.5537415,8.409000397,1,38.76547241,4.132321835,1,0.076004684,8.18619442,1,441.1311646,4.975253105,3.319884539,5.03874445,14.53811646,35.96409607
-0.196133003,-0.588398993,1.412157655,-0.588398993,179.7446442,-0.588398993,-0.588398993,-0.588398993,-0.588398993,17493.39844,-0.588398993,496.5537415,-0.588398993,-0.588398993,0.433653682,-10.08110237,12.47128201,54.61000061,41.60040283,17493.39844,18921.19922,11,32.9429512,-106.9042358,496.5537415,8.409000397,1,38.76547241,4.132321835,1,0.076004684,8.18619442,1,421.7752991,4.978041172,3.319884539,5.03874445,14.53811646,35.96409607
