#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6,4980,3,KE8QCP,19.62,5,   coast,-10.07,75351,2429.02,2278.94,15,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,19.63,5,   coast,-10.07,75329,2431.35,2281.27,14.9,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.64,5,   coast,-10.07,75324,2431.88,2281.79,14.79,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.65,5,   coast,-10.07,75330,2431.24,2281.16,14.69,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.66,5,   coast,-10.07,75319,2432.4,2282.32,14.59,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.67,5,   coast,-10.07,75339,2430.29,2280.21,14.49,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,19.68,5,   coast,-10.07,75325,2431.77,2281.69,14.39,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.69,5,   coast,-10.07,75336,2430.61,2280.52,14.29,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.7,5,   coast,-10.07,75344,2429.76,2279.68,14.19,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.71,5,   coast,-10.07,75303,2434.1,2284.02,14.09,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.72,5,   coast,-10.07,75330,2431.24,2281.16,13.99,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.73,5,   coast,-10.07,75347,2429.44,2279.36,13.89,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.74,5,   coast,-10.07,75341,2430.08,2280,13.79,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,19.75,5,   coast,-10.07,75310,2433.36,2283.28,13.69,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,19.76,5,   coast,-10.07,75322,2432.09,2282.01,13.59,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,19.77,5,   coast,-10.07,75306,2433.78,2283.7,13.49,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,19.78,5,   coast,-10.07,75329,2431.35,2281.27,13.38,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.79,5,   coast,-10.07,75303,2434.1,2284.02,13.28,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.8,5,   coast,-10.07,75317,2432.62,2282.54,13.18,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.81,5,   coast,-10.07,75305,2433.89,2283.81,13.08,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,19.82,5,   coast,-10.07,75303,2434.1,2284.02,12.98,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.83,5,   coast,-10.07,75316,2432.72,2282.64,12.88,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.84,5,   coast,-10.07,75340,2430.18,2280.1,12.78,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.85,5,   coast,-10.07,75294,2435.05,2284.97,12.68,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,19.86,5,   coast,-10.07,75299,2434.52,2284.44,12.58,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,19.86,5,   coast,-10.07,75299,2434.52,2284.44,12.58,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,19.87,5,   coast,-10.07,75296,2434.84,2284.76,12.48,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,19.88,5,   coast,-10.07,75294,2435.05,2284.97,12.38,28.7,8.05,8.02,4.2
6,4980,3,KE8QCP,19.89,5,   coast,-10.07,75304,2433.99,2283.91,12.28,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,19.9,5,   coast,-10.07,75341,2430.08,2280,12.18,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,19.91,5,   coast,-10.07,75295,2434.95,2284.86,12.08,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,19.92,5,   coast,-10.07,75310,2433.36,2283.28,11.97,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,19.93,5,   coast,-10.07,75291,2435.37,2285.29,11.87,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,19.94,5,   coast,-10.07,75313,2433.04,2282.96,11.77,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,19.95,5,   coast,-10.07,75290,2435.47,2285.39,11.67,28.7,8.05,8.02,4.2
6,4980,3,KE8QCP,19.96,5,   coast,-10.07,75300,2434.42,2284.33,11.57,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,19.97,5,   coast,-10.07,75286,2435.9,2285.82,11.47,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,19.98,5,   coast,-10.07,75305,2433.89,2283.81,11.37,28.7,8.05,8.02,4.2
6,4980,3,KE8QCP,19.99,5,   coast,-10.07,75304,2433.99,2283.91,11.27,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20,5,   coast,-10.07,75314,2432.93,2282.85,11.17,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.01,5,   coast,-10.07,75303,2434.1,2284.02,11.07,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.02,5,   coast,-10.07,75303,2434.1,2284.02,10.97,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.03,5,   coast,-10.07,75294,2435.05,2284.97,10.87,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.04,5,   coast,-10.07,75326,2431.66,2281.58,10.77,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.05,5,   coast,-10.07,75305,2433.89,2283.81,10.67,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.06,5,   coast,-10.07,75299,2434.52,2284.44,10.56,28.7,8.05,8.02,4.2
6,4980,3,KE8QCP,20.07,5,   coast,-10.07,75276,2436.96,2286.88,10.46,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.08,5,   coast,-10.07,75272,2437.38,2287.3,10.36,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.09,5,   coast,-10.07,75292,2435.26,2285.18,10.26,28.7,8.05,8.02,4.2
6,4980,3,KE8QCP,20.1,5,   coast,-10.07,75279,2436.64,2286.56,10.16,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.11,5,   coast,-10.07,75273,2437.27,2287.19,10.06,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.12,5,   coast,-10.07,75300,2434.42,2284.33,9.96,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.13,5,   coast,-10.07,75295,2434.95,2284.86,9.86,28.7,8.05,8.02,4.2
6,4980,3,KE8QCP,20.14,5,   coast,-10.07,75295,2434.95,2284.86,9.76,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.15,5,   coast,-10.07,75292,2435.26,2285.18,9.66,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.16,5,   coast,-10.07,75309,2433.46,2283.38,9.56,28.8,8.05,8.02,4.2
6,4980,3,KE8QCP,20.17,5,   coast,-10.07,75280,2436.53,2286.45,9.46,28.7,8.05,8.02,4.2
6,4980,3,KE8QCP,20.18,5,   coast,-10.07,75290,2435.47,2285.39,9.36,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.18,5,   coast,-10.07,75290,2435.47,2285.39,9.36,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.19,5,   coast,-10.07,75293,2435.16,2285.08,9.26,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.2,5,   coast,-10.07,75292,2435.26,2285.18,9.15,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.21,5,   coast,-10.07,75285,2436,2285.92,9.05,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.22,5,   coast,-10.07,75277,2436.85,2286.77,8.95,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.23,5,   coast,-10.07,75280,2436.53,2286.45,8.85,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.24,5,   coast,-10.07,75264,2438.23,2288.15,8.75,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.25,5,   coast,-10.07,75282,2436.32,2286.24,8.65,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.26,5,   coast,-10.07,75286,2435.9,2285.82,8.55,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.27,5,   coast,-10.07,75277,2436.85,2286.77,8.45,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.28,5,   coast,-10.07,75284,2436.11,2286.03,8.35,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.29,5,   coast,-10.07,75267,2437.91,2287.83,8.25,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.3,5,   coast,-10.07,75289,2435.58,2285.5,8.15,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.31,5,   coast,-10.07,75281,2436.43,2286.35,8.05,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.32,5,   coast,-10.07,75276,2436.96,2286.88,7.95,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.33,5,   coast,-10.07,75279,2436.64,2286.56,7.85,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.34,5,   coast,-10.07,75292,2435.26,2285.18,7.74,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.35,5,   coast,-10.07,75281,2436.43,2286.35,7.64,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.36,5,   coast,-10.07,75264,2438.23,2288.15,7.54,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.37,5,   coast,-10.07,75276,2436.96,2286.88,7.44,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.38,5,   coast,-10.07,75295,2434.95,2284.86,7.34,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.39,5,   coast,-10.07,75264,2438.23,2288.15,7.24,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.4,5,   coast,-10.07,75270,2437.59,2287.51,7.14,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.41,5,   coast,-10.07,75277,2436.85,2286.77,7.04,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.42,5,   coast,-10.07,75292,2435.26,2285.18,6.94,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.43,5,   coast,-10.07,75281,2436.43,2286.35,6.84,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.44,5,   coast,-10.07,75291,2435.37,2285.29,6.74,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.45,5,   coast,-10.07,75275,2437.06,2286.98,6.64,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.46,5,   coast,-10.07,75290,2435.47,2285.39,6.54,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.47,5,   coast,-10.07,75282,2436.32,2286.24,6.44,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.48,5,   coast,-10.07,75291,2435.37,2285.29,6.33,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.49,5,   coast,-10.07,75266,2438.02,2287.93,6.23,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.5,5,   coast,-10.07,75271,2437.49,2287.41,6.13,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.5,5,   coast,-10.07,75271,2437.49,2287.41,6.13,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.51,5,   coast,-10.07,75272,2437.38,2287.3,6.03,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.52,5,   coast,-10.07,75268,2437.8,2287.72,5.93,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.53,5,   coast,-10.07,75251,2439.6,2289.52,5.83,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.54,5,   coast,-10.07,75291,2435.37,2285.29,5.73,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.55,5,   coast,-10.07,75261,2438.55,2288.46,5.63,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.56,5,   coast,-10.07,75257,2438.97,2288.89,5.53,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.57,5,   coast,-10.07,75278,2436.74,2286.66,5.43,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.58,5,   coast,-10.07,75246,2440.13,2290.05,5.33,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.59,5,   coast,-10.07,75291,2435.37,2285.29,5.23,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.6,5,   coast,-10.07,75273,2437.27,2287.19,5.13,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.61,5,   coast,-10.07,75289,2435.58,2285.5,5.03,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.62,5,   coast,-10.07,75276,2436.96,2286.88,4.92,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.63,5,   coast,-10.07,75289,2435.58,2285.5,4.81,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.64,5,   coast,-10.07,75280,2436.53,2286.45,4.67,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.65,5,   coast,-10.07,75379,2426.06,2275.98,4.47,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.66,5,   coast,-21.2,76133,2346.63,2196.55,4.2,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.67,5,   coast,-85.34,76814,2275.43,2125.35,3.88,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.68,5,   coast,-28.09,76218,2337.71,2187.63,3.54,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.69,6,  drogue,-29.15,75528,2410.31,2260.23,3.27,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.69,6,  drogue,-29.15,75528,2410.31,2260.23,3.27,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.7,6,  drogue,-5.3,75196,2445.43,2295.35,0.9,28.7,8.05,8.01,4.21
6,4980,3,KE8QCP,20.8,6,  drogue,-10.07,75283,2436.22,2286.13,0.35,28.8,8.05,8.01,4.21
6,4980,3,KE8QCP,20.82,6,  drogue,-10.07,75283,2436.22,2286.13,0.35,28.8,6.31,8.01,4.2
6,4980,3,KE8QCP,20.9,6,  drogue,-10.6,75280,2436.53,2286.45,-0.21,28.8,6.31,8.01,4.2
6,4980,3,KE8QCP,21,6,  drogue,-10.6,75274,2437.17,2287.09,-0.78,28.8,6.31,8.01,4.2
6,4980,3,KE8QCP,21.1,6,  drogue,-10.6,75269,2437.7,2287.62,-1.39,28.8,6.31,8.01,4.2
6,4980,3,KE8QCP,21.14,6,  drogue,-10.6,75269,2437.7,2287.62,-1.39,28.8,3.22,8.02,4.2
6,4980,3,KE8QCP,21.2,6,  drogue,-10.6,75263,2438.33,2288.25,-2.03,28.7,3.22,8.02,4.2
6,4980,3,KE8QCP,21.3,6,  drogue,-10.6,75314,2432.93,2282.85,-2.7,28.7,3.22,8.02,4.2
6,4980,3,KE8QCP,21.4,6,  drogue,-10.07,75304,2433.99,2283.91,-3.41,28.8,3.22,8.02,4.2
6,4980,3,KE8QCP,21.46,6,  drogue,-10.07,75304,2433.99,2283.91,-3.41,28.8,2.63,8.02,4.21
6,4980,3,KE8QCP,21.5,6,  drogue,-10.6,75311,2433.25,2283.17,-4.12,28.8,2.63,8.02,4.21
6,4980,3,KE8QCP,21.6,6,  drogue,-10.6,75321,2432.19,2282.11,-4.84,28.8,2.63,8.02,4.21
6,4980,3,KE8QCP,21.7,6,  drogue,-10.6,75317,2432.62,2282.54,-5.57,28.8,2.63,8.02,4.21
6,4980,3,KE8QCP,21.78,6,  drogue,-10.6,75317,2432.62,2282.54,-5.57,28.8,2.14,8.01,4.21
6,4980,3,KE8QCP,21.8,6,  drogue,-11.13,75316,2432.72,2282.64,-6.29,28.7,2.14,8.01,4.21
6,4980,3,KE8QCP,21.9,6,  drogue,-14.84,75345,2429.65,2279.57,-6.99,28.8,2.14,8.01,4.21
6,4980,3,KE8QCP,22,6,  drogue,-24.38,75303,2434.1,2284.02,-7.67,28.8,2.14,8.01,4.21
6,4980,3,KE8QCP,22.1,6,  drogue,-19.61,75290,2435.47,2285.39,-8.34,28.8,1.83,8.01,4.2
6,4980,3,KE8QCP,22.1,6,  drogue,-19.61,75290,2435.47,2285.39,-8.34,28.8,1.83,8.01,4.2
6,4980,3,KE8QCP,22.2,6,  drogue,-25.97,75259,2438.76,2288.68,-8.99,28.8,1.83,8.01,4.2
6,4980,3,KE8QCP,22.3,6,  drogue,-27.56,75278,2436.74,2286.66,-9.63,28.8,1.83,8.01,4.2
6,4980,3,KE8QCP,22.4,6,  drogue,-17.49,75418,2421.93,2271.85,-10.27,28.8,1.83,8.01,4.2
6,4980,3,KE8QCP,22.42,6,  drogue,-17.49,75418,2421.93,2271.85,-10.27,28.8,1.58,8.01,4.2
6,4980,3,KE8QCP,22.5,6,  drogue,-18.02,75410,2422.78,2272.7,-10.88,28.7,1.58,8.01,4.2
6,4980,3,KE8QCP,22.6,6,  drogue,-4.24,75407,2423.1,2273.01,-11.56,28.7,1.58,8.01,4.2
6,4980,3,KE8QCP,22.7,6,  drogue,-6.36,75442,2419.39,2269.31,-12.25,28.8,1.58,8.01,4.2
6,4980,3,KE8QCP,22.74,6,  drogue,-6.36,75442,2419.39,2269.31,-12.25,28.8,1.42,8.01,4.2
6,4980,3,KE8QCP,22.8,6,  drogue,-4.77,75446,2418.97,2268.89,-12.8,28.8,1.42,8.01,4.2
6,4980,3,KE8QCP,22.9,6,  drogue,-3.71,75451,2418.44,2268.36,-13.35,28.7,1.42,8.01,4.2
6,4980,3,KE8QCP,23,6,  drogue,-1.06,75454,2418.13,2268.05,-13.89,28.8,1.42,8.01,4.2
6,4980,3,KE8QCP,23.06,6,  drogue,-1.06,75454,2418.13,2268.05,-13.89,28.8,1.3,8.02,4.2
6,4980,3,KE8QCP,23.1,6,  drogue,-3.18,75476,2415.8,2265.72,-14.47,28.7,1.3,8.02,4.2
6,4980,3,KE8QCP,23.2,6,  drogue,-4.77,75480,2415.38,2265.3,-15.06,28.8,1.3,8.02,4.2
6,4980,3,KE8QCP,23.3,6,  drogue,-5.83,75486,2414.75,2264.66,-15.69,28.8,1.3,8.02,4.2
6,4980,3,KE8QCP,23.38,6,  drogue,-5.83,75486,2414.75,2264.66,-15.69,28.8,1.23,8.01,4.2
6,4980,3,KE8QCP,23.4,6,  drogue,-7.95,75497,2413.58,2263.5,-16.33,28.8,1.23,8.01,4.2
6,4980,3,KE8QCP,23.5,6,  drogue,-8.48,75465,2416.96,2266.88,-16.98,28.7,1.23,8.01,4.2
6,4980,3,KE8QCP,23.6,6,  drogue,-6.89,75477,2415.7,2265.62,-17.61,28.7,1.23,8.01,4.2
6,4980,3,KE8QCP,23.7,6,  drogue,-4.77,75494,2413.9,2263.82,-18.17,28.8,1.18,8.01,4.2
6,4980,3,KE8QCP,23.7,6,  drogue,-4.77,75494,2413.9,2263.82,-18.17,28.8,1.18,8.01,4.2
6,4980,3,KE8QCP,23.8,6,  drogue,-6.36,75512,2412,2261.92,-18.69,28.8,1.18,8.01,4.2
6,4980,3,KE8QCP,23.9,6,  drogue,-3.18,75521,2411.05,2260.97,-19.15,28.7,1.18,8.01,4.2
6,4980,3,KE8QCP,24,6,  drogue,-1.59,75544,2408.62,2258.54,-19.51,28.7,1.18,8.01,4.2
6,4980,3,KE8QCP,24.02,6,  drogue,-1.59,75544,2408.62,2258.54,-19.51,28.7,1.11,8.01,4.21
6,4980,3,KE8QCP,24.1,6,  drogue,-3.71,75604,2402.29,2252.21,-19.77,28.7,1.11,8.01,4.21
6,4980,3,KE8QCP,24.2,6,  drogue,-5.3,75636,2398.91,2248.83,-19.95,28.8,1.11,8.01,4.21
6,4980,3,KE8QCP,24.3,6,  drogue,-5.3,75672,2395.11,2245.03,-20.05,28.7,1.11,8.01,4.21
6,4980,3,KE8QCP,24.34,6,  drogue,-5.3,75672,2395.11,2245.03,-20.05,28.7,1.07,8.01,4.2
6,4980,3,KE8QCP,24.4,6,  drogue,-9.01,75722,2389.84,2239.76,-20.17,28.7,1.07,8.01,4.2
6,4980,3,KE8QCP,24.5,6,  drogue,0.53,75731,2388.89,2238.81,-20.14,28.7,1.07,8.01,4.2
6,4980,3,KE8QCP,24.6,6,  drogue,2.65,75770,2384.79,2234.71,-20.01,28.7,1.07,8.01,4.2
6,4980,3,KE8QCP,24.66,6,  drogue,2.65,75770,2384.79,2234.71,-20.01,28.7,1.04,8.02,4.21
6,4980,3,KE8QCP,24.7,6,  drogue,-7.95,75788,2382.89,2232.81,-19.8,28.7,1.04,8.02,4.21
6,4980,3,KE8QCP,24.8,6,  drogue,-6.89,75795,2382.15,2232.07,-19.53,28.7,1.04,8.02,4.21
6,4980,3,KE8QCP,24.9,6,  drogue,10.07,75777,2384.05,2233.97,-19.2,28.7,1.04,8.02,4.21
6,4980,3,KE8QCP,24.98,6,  drogue,10.07,75777,2384.05,2233.97,-19.2,28.7,1.02,8.01,4.21
6,4980,3,KE8QCP,25,6,  drogue,11.66,75780,2383.73,2233.65,-18.86,28.7,1.02,8.01,4.21
6,4980,3,KE8QCP,25.1,6,  drogue,2.65,75823,2379.21,2229.12,-18.51,28.7,1.02,8.01,4.21
6,4980,3,KE8QCP,25.2,6,  drogue,-2.12,75838,2377.63,2227.55,-18.16,28.7,1.02,8.01,4.21
6,4980,3,KE8QCP,25.3,6,  drogue,-1.59,75864,2374.89,2224.81,-17.83,28.7,1,8.01,4.2
6,4980,3,KE8QCP,25.3,6,  drogue,-1.59,75864,2374.89,2224.81,-17.83,28.7,1,8.01,4.2
6,4980,3,KE8QCP,25.4,6,  drogue,1.06,75895,2371.63,2221.55,-17.55,28.7,1,8.01,4.2
6,4980,3,KE8QCP,25.5,6,  drogue,2.65,75920,2369,2218.92,-17.28,28.7,1,8.01,4.2
6,4980,3,KE8QCP,25.6,6,  drogue,1.59,75913,2369.74,2219.66,-17.07,28.7,1,8.01,4.2
6,4980,3,KE8QCP,25.62,6,  drogue,1.59,75913,2369.74,2219.66,-17.07,28.7,0.99,8.01,4.21
6,4980,3,KE8QCP,25.7,6,  drogue,-2.12,75881,2373.1,2223.02,-16.93,28.7,0.99,8.01,4.21
6,4980,3,KE8QCP,25.8,6,  drogue,-2.65,75910,2370.05,2219.97,-16.82,28.7,0.99,8.01,4.21
6,4980,3,KE8QCP,25.9,6,  drogue,-4.77,75895,2371.63,2221.55,-16.77,28.7,0.99,8.01,4.21
6,4980,3,KE8QCP,25.94,6,  drogue,-4.77,75895,2371.63,2221.55,-16.77,28.7,0.96,8.01,4.21
6,4980,3,KE8QCP,26,6,  drogue,-6.89,75936,2367.32,2217.24,-16.79,28.7,0.96,8.01,4.21
6,4980,3,KE8QCP,26.1,6,  drogue,-2.65,75939,2367,2216.92,-16.87,28.7,0.96,8.01,4.21
6,4980,3,KE8QCP,26.2,6,  drogue,-4.24,75987,2361.96,2211.88,-16.97,28.7,0.96,8.01,4.21
6,4980,3,KE8QCP,26.26,6,  drogue,-4.24,75987,2361.96,2211.88,-16.97,28.7,0.94,8.01,4.21
6,4980,3,KE8QCP,26.3,6,  drogue,0.53,76005,2360.06,2209.98,-17.12,28.7,0.94,8.01,4.21
6,4980,3,KE8QCP,26.4,6,  drogue,-1.59,76061,2354.18,2204.1,-17.27,28.7,0.94,8.01,4.21
6,4980,3,KE8QCP,26.5,6,  drogue,3.18,76045,2355.86,2205.78,-17.41,28.7,0.94,8.01,4.21
6,4980,3,KE8QCP,26.58,6,  drogue,3.18,76045,2355.86,2205.78,-17.41,28.7,0.94,8.01,4.21
6,4980,3,KE8QCP,26.6,6,  drogue,-1.59,76051,2355.23,2205.15,-17.54,28.7,0.94,8.01,4.21
6,4980,3,KE8QCP,26.7,6,  drogue,-3.18,76069,2353.34,2203.26,-17.62,28.7,0.94,8.01,4.21
6,4980,3,KE8QCP,26.8,6,  drogue,3.71,76092,2350.93,2200.85,-17.65,28.7,0.94,8.01,4.21
6,4980,3,KE8QCP,26.9,6,  drogue,-5.3,76113,2348.72,2198.64,-17.65,28.7,0.93,8,4.21
6,4980,3,KE8QCP,26.9,6,  drogue,-5.3,76113,2348.72,2198.64,-17.65,28.7,0.93,8,4.21
6,4980,3,KE8QCP,27,6,  drogue,-5.3,76159,2343.9,2193.82,-17.59,28.7,0.93,8,4.21
6,4980,3,KE8QCP,27.1,6,  drogue,-5.3,76155,2344.32,2194.24,-17.51,28.7,0.93,8,4.21
6,4980,3,KE8QCP,27.2,6,  drogue,-8.48,76161,2343.69,2193.61,-17.36,28.7,0.93,8,4.21
6,4980,3,KE8QCP,27.22,6,  drogue,-8.48,76161,2343.69,2193.61,-17.36,28.7,0.91,8.01,4.21
6,4980,3,KE8QCP,27.3,6,  drogue,-2.12,76164,2343.37,2193.29,-17.17,28.7,0.91,8.01,4.21
6,4980,3,KE8QCP,27.4,6,  drogue,-2.12,76202,2339.39,2189.31,-16.96,28.7,0.91,8.01,4.21
6,4980,3,KE8QCP,27.5,6,  drogue,-1.06,76200,2339.6,2189.52,-16.68,28.7,0.91,8.01,4.21
6,4980,3,KE8QCP,27.54,6,  drogue,-1.06,76200,2339.6,2189.52,-16.68,28.7,0.91,8.01,4.21
6,4980,3,KE8QCP,27.6,6,  drogue,-1.06,76208,2338.76,2188.68,-16.35,28.7,0.91,8.01,4.21
6,4980,3,KE8QCP,27.7,6,  drogue,-1.06,76223,2337.19,2187.11,-15.96,28.7,0.91,8.01,4.21
6,4980,3,KE8QCP,27.8,6,  drogue,-1.06,76218,2337.71,2187.63,-15.6,28.7,0.91,8.01,4.21
6,4980,3,KE8QCP,27.86,6,  drogue,-1.06,76218,2337.71,2187.63,-15.6,28.7,0.9,8.02,4.21
6,4980,3,KE8QCP,27.9,6,  drogue,1.06,76272,2332.05,2181.97,-15.22,28.7,0.9,8.02,4.21
6,4980,3,KE8QCP,28,6,  drogue,-0.53,76309,2328.18,2178.1,-14.89,28.7,0.9,8.02,4.21
6,4980,3,KE8QCP,28.1,6,  drogue,-1.06,76336,2325.35,2175.27,-14.6,28.7,0.9,8.02,4.21
6,4980,3,KE8QCP,28.18,6,  drogue,-1.06,76336,2325.35,2175.27,-14.6,28.7,0.9,8.01,4.21
6,4980,3,KE8QCP,28.2,6,  drogue,-1.59,76337,2325.24,2175.16,-14.34,28.7,0.9,8.01,4.21
6,4980,3,KE8QCP,28.3,6,  drogue,0,76389,2319.8,2169.72,-14.13,28.7,0.9,8.01,4.21
6,4980,3,KE8QCP,28.4,6,  drogue,1.59,76375,2321.27,2171.19,-14,28.7,0.9,8.01,4.21
6,4980,3,KE8QCP,28.5,6,  drogue,4.24,76384,2320.33,2170.24,-13.91,28.7,0.9,8.01,4.2
6,4980,3,KE8QCP,28.5,6,  drogue,4.24,76384,2320.33,2170.24,-13.91,28.7,0.9,8.01,4.2
6,4980,3,KE8QCP,28.6,6,  drogue,3.71,76394,2319.28,2169.2,-13.87,28.7,0.9,8.01,4.2
6,4980,3,KE8QCP,28.7,6,  drogue,3.71,76377,2321.06,2170.98,-13.93,28.7,0.9,8.01,4.2
6,4980,3,KE8QCP,28.8,6,  drogue,2.12,76371,2321.69,2171.61,-14.09,28.7,0.9,8.01,4.2
6,4980,3,KE8QCP,28.82,6,  drogue,2.12,76371,2321.69,2171.61,-14.09,28.7,0.88,8.01,4.21
6,4980,3,KE8QCP,28.9,6,  drogue,-1.06,76416,2316.98,2166.9,-14.35,28.7,0.88,8.01,4.21
6,4980,3,KE8QCP,29,6,  drogue,-2.65,76380,2320.74,2170.66,-14.68,28.7,0.88,8.01,4.21
