29.2,2132.95794,-52.57143,-5.258823497,2272.561348,,,
29.25,2132.95794,-49.28571,-4.941765417,2255.8026,,,
29.3,2128.755258,-62.42857,-6.195888023,2324.831782,,,
29.35,2126.655593,-62.42857,-6.195877676,2322.73195,,,
29.4,2124.555319,-65.71429,-6.503190368,2341.495002,,,
29.45,2122.455654,-75.57143,-7.408780918,2407.98186,,,
29.5,2119.307223,-82.14286,-7.998081686,2455.461894,,,
29.55,2116.160012,-88.71429,-8.575236286,2506.775826,,,
29.6,2113.013106,-98.57143,-9.417315819,2592.329004,,,
29.65,2110.916489,-101.8571,-9.691511098,2621.62493,,,
29.7,2108.819872,-98.57143,-9.417244773,2588.133881,,,
29.75,2105.675709,-101.8095,-9.687465224,2615.920266,,,
29.8,2103.580006,-101.8095,-9.687426652,2613.823499,,,
29.85,2100.437671,-101.7619,-9.683418933,2610.218544,,,
29.9,2100.437671,-91.90476,-8.850737682,2518.847696,,,
29.95,2100.437671,-91.90476,-8.850737682,2518.847696,,,
30,2093.109113,-111.5238,-10.47875644,2701.320035,,,
30.05,2091.016154,-121.3333,-11.24831024,2805.81568,,,
30.1,2088.923499,-127.8571,-11.74345193,2878.724867,,,
30.15,2087.877781,-134.4286,-12.22882849,2956.452101,,,
30.2,2084.740323,-144.2381,-12.92841096,3076.723951,,,
30.25,2082.649192,-157.3333,-13.81664471,3249.800897,,,
30.3,2081.603475,-160.619,-14.0314247,3294.503675,,,
30.35,2080.558671,-150.7619,-13.37723555,3158.347738,,,
30.4,2078.46815,-150.7143,-13.37390851,3155.616235,,,
30.45,2076.378238,-150.6667,-13.37058094,3152.885505,,,
30.5,2074.289546,-150.619,-13.36724608,3150.154823,,,
30.55,2073.244438,-144.0476,-12.9146183,3062.746221,,,
30.6,2072.200549,-137.4762,-12.44879567,2978.356796,,,
30.65,2071.155745,-130.9048,-11.969641,2897.071566,,,
30.7,2070.111856,-127.619,-11.72500903,2857.097558,,,
30.75,2069.067967,-124.2857,-11.47340552,2817.387921,,,
30.8,2068.023773,-117.7619,-10.97097881,2743.124175,,,
30.85,2066.980189,-114.4286,-10.70913245,2705.945615,,,
30.9,2064.892716,-111.1429,-10.44762143,2669.098309,,,
30.95,2062.805547,-117.6667,-10.9634114,2736.857367,,,
31,2061.762877,-120.9048,-11.21449424,2771.721775,,,
31.05,2061.762877,-98,-9.368432936,2535.688542,,,
31.1,2060.719293,-94.71429,-9.090430466,2504.318403,,,
31.15,2058.633648,-94.71429,-9.090398564,2502.231947,,,
31.2,2058.633648,-91.42857,-8.809194547,2472.824545,,,
31.25,2058.633648,-81.61905,-7.950919298,2390.597546,,,
31.3,2058.633648,-75.09524,-7.365092182,2340.631812,,,
31.35,2058.633648,-71.80952,-7.065677182,2316.923294,,,
31.4,2059.676318,-65.28571,-6.462891,2273.831286,,,
31.45,2059.676318,-58.76191,-5.849600406,2233.663653,,,
31.5,2059.676318,-52.23809,-5.226541611,2197.52918,,,
31.55,2059.676318,-45.71429,-4.59453786,2165.489174,,,
31.6,2061.762877,-35.90476,-3.629394147,2127.225792,,,
31.65,2062.805547,-29.38095,-2.979125826,2106.70884,,,
31.7,2064.892716,-19.57143,-1.991454198,2084.408021,,,
31.75,2068.023773,-6.523809,-0.665485335,2070.194864,,,
31.8,2070.111856,3.238095,0.330392234,2070.646798,,,
31.85,2070.111856,6.523809,0.665485348,2072.282947,,,
31.9,2071.155745,13.04762,1.329717101,2079.836019,,,
31.95,2073.244438,26.09524,2.649488829,2107.900407,,,
32,2069.067967,19.57143,1.991454892,2088.583276,,,
32.05,2061.762877,0,0,2061.762877,,,
32.1,2052.377934,-29.33333,-2.974352082,2096.139431,,,
32.15,2046.126791,-45.61905,-4.585222156,2151.502188,,,
32.2,2038.838464,-61.85714,-6.141741634,2231.382912,,,
32.25,2034.675709,-74.85714,-7.34329606,2314.918981,,,
32.3,2028.435843,-94.33334,-9.057502612,2468.565759,,,
32.35,2024.277659,-107.3333,-10.13942817,2589.240909,,,
32.4,2020.121914,-120.3333,-11.16925199,2723.645401,,,
32.45,2015.967083,-136.5714,-12.38151155,2910.806799,,,
